Feature 1,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
48496.0,0,0.0,44.0,0.0,0.368784301,12025.0,8.0,0.0,2.0,0.0,0.0
64207.0,0,0.169815094,52.0,0.0,0.447650336,7000.0,14.0,0.0,1.0,0.0,2.0
72806.0,0,0.004692405,34.0,0.0,0.24043989,4000.0,10.0,0.0,1.0,0.0,0.0
118077.0,0,0.020951906,50.0,0.0,0.485959503,12000.0,9.0,0.0,2.0,0.0,2.0
924.0,0,0.822400231,63.0,0.0,0.515793683,2500.0,12.0,0.0,0.0,0.0,0.0
37520.0,0,0.562628292,61.0,0.0,0.491886576,6100.0,10.0,0.0,1.0,0.0,1.0
10490.0,0,0.013270615,81.0,0.0,12.0,,4.0,0.0,0.0,0.0,0.0
21226.0,0,0.019189895,62.0,0.0,0.162824966,9500.0,6.0,0.0,2.0,0.0,0.0
18373.0,0,0.381861814,25.0,0.0,0.144025443,2200.0,2.0,0.0,0.0,0.0,0.0
138878.0,0,0.226663772,40.0,0.0,0.157957892,9166.0,9.0,0.0,0.0,0.0,0.0
35834.0,0,0.019381221,49.0,0.0,0.83837807,1750.0,9.0,0.0,1.0,0.0,1.0
54754.0,0,0.005170606,60.0,0.0,125.0,,2.0,0.0,0.0,0.0,0.0
90949.0,0,0.0,50.0,0.0,0.345676727,5400.0,5.0,0.0,2.0,0.0,1.0
58950.0,0,0.081401698,47.0,0.0,0.544743895,13431.0,13.0,0.0,2.0,0.0,2.0
28333.0,0,0.209439528,39.0,0.0,962.0,,2.0,0.0,1.0,0.0,0.0
138337.0,0,0.039533061,79.0,0.0,0.302027307,4833.0,6.0,0.0,2.0,0.0,0.0
50613.0,1,0.448835365,52.0,0.0,0.120117598,50000.0,13.0,0.0,2.0,0.0,2.0
35721.0,0,0.15696076,31.0,0.0,0.0029995,6000.0,1.0,0.0,0.0,0.0,1.0
2227.0,0,0.9999999,63.0,0.0,0.0,2390.0,1.0,0.0,0.0,0.0,1.0
23384.0,0,0.504518362,45.0,0.0,0.127677806,3500.0,2.0,0.0,0.0,0.0,2.0
65721.0,0,0.097851161,43.0,1.0,0.161459635,4000.0,12.0,0.0,0.0,0.0,0.0
51849.0,0,0.049205041,72.0,0.0,0.239202658,300.0,6.0,0.0,0.0,0.0,0.0
77248.0,0,0.9999999,62.0,0.0,2366.0,,3.0,0.0,1.0,0.0,0.0
6421.0,0,0.254232769,49.0,0.0,0.579759217,5315.0,9.0,0.0,2.0,0.0,0.0
136.0,0,0.083880003,53.0,0.0,0.199647533,7943.0,8.0,0.0,1.0,0.0,0.0
144089.0,1,0.808326894,45.0,1.0,1.22106882,2600.0,13.0,0.0,2.0,0.0,3.0
119135.0,0,0.399293286,34.0,0.0,0.372061605,3700.0,5.0,0.0,0.0,0.0,0.0
123359.0,0,0.878081279,34.0,0.0,0.079944866,1450.0,6.0,0.0,0.0,0.0,0.0
74978.0,0,0.101005142,39.0,0.0,0.058067281,14000.0,11.0,0.0,0.0,0.0,0.0
39756.0,0,0.077548061,70.0,0.0,0.25944811,3333.0,7.0,0.0,2.0,0.0,0.0
55030.0,0,0.000741748,43.0,0.0,4283.0,,12.0,0.0,2.0,0.0,2.0
123912.0,0,0.017857604,47.0,1.0,0.368932039,9166.0,7.0,0.0,1.0,0.0,10.0
60675.0,0,0.361840879,53.0,0.0,0.107900943,1695.0,9.0,0.0,0.0,0.0,0.0
73852.0,0,0.0,56.0,0.0,0.001392273,5745.0,3.0,0.0,0.0,0.0,0.0
66213.0,0,0.0,27.0,0.0,519.0,,4.0,0.0,0.0,0.0,0.0
85466.0,0,0.126367102,63.0,0.0,0.275325978,1993.0,7.0,0.0,0.0,0.0,0.0
145335.0,0,0.337005339,35.0,1.0,0.514815707,4150.0,8.0,0.0,1.0,0.0,1.0
13354.0,1,0.9999999,60.0,0.0,0.275265957,2255.0,3.0,3.0,0.0,0.0,0.0
32115.0,0,0.104115835,50.0,0.0,0.345522068,7000.0,6.0,0.0,2.0,0.0,1.0
55252.0,0,0.434164728,59.0,0.0,0.507219548,2700.0,6.0,0.0,1.0,0.0,0.0
5125.0,0,0.418104593,34.0,0.0,0.072824951,6700.0,5.0,0.0,0.0,0.0,0.0
48349.0,0,0.867072625,46.0,0.0,2410.0,,3.0,0.0,0.0,0.0,0.0
9810.0,0,0.370114353,51.0,0.0,0.394998015,15113.0,9.0,0.0,2.0,0.0,3.0
22155.0,0,0.04351365,39.0,0.0,0.444342414,9800.0,5.0,0.0,1.0,0.0,0.0
84416.0,0,0.973095801,37.0,0.0,0.526614429,3700.0,6.0,0.0,2.0,0.0,0.0
137451.0,0,0.0,29.0,0.0,148.0,,6.0,0.0,0.0,0.0,1.0
35280.0,0,0.9999999,65.0,0.0,104.0,,1.0,0.0,0.0,0.0,0.0
44268.0,0,0.032931836,64.0,0.0,0.145427002,5280.0,11.0,0.0,0.0,0.0,0.0
41381.0,0,0.9999999,57.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0
49650.0,0,0.719651214,49.0,0.0,0.818085388,3770.0,4.0,0.0,2.0,0.0,0.0
9970.0,0,0.393196588,50.0,0.0,1.149962509,4000.0,12.0,0.0,2.0,0.0,1.0
109821.0,0,0.872972372,55.0,4.0,0.558659218,2505.0,9.0,0.0,1.0,0.0,1.0
63376.0,0,0.587382602,71.0,0.0,1.248636859,916.0,4.0,0.0,0.0,0.0,0.0
97583.0,0,0.000529381,81.0,0.0,0.194322271,2500.0,6.0,0.0,1.0,0.0,0.0
141122.0,0,0.0,55.0,0.0,4260.0,,5.0,0.0,1.0,0.0,0.0
129843.0,0,0.452647561,59.0,0.0,0.343643024,16650.0,15.0,0.0,1.0,0.0,1.0
138624.0,0,0.124887511,63.0,0.0,0.017058552,2168.0,2.0,0.0,0.0,0.0,0.0
99464.0,0,0.019417647,45.0,0.0,0.160691824,3179.0,6.0,0.0,0.0,0.0,2.0
95710.0,0,0.619744411,76.0,0.0,1776.0,,4.0,0.0,0.0,0.0,0.0
4960.0,0,0.9999999,27.0,0.0,476.0,0.0,1.0,0.0,0.0,0.0,0.0
109596.0,1,0.709035617,45.0,0.0,0.527155816,8708.0,12.0,0.0,3.0,0.0,3.0
59460.0,0,0.631716993,35.0,0.0,0.478575969,7864.0,9.0,0.0,1.0,0.0,0.0
52088.0,0,0.085810857,68.0,0.0,0.304793643,3900.0,12.0,0.0,1.0,0.0,0.0
148309.0,0,0.10994004,54.0,0.0,0.574071835,8268.0,20.0,0.0,1.0,0.0,0.0
33882.0,0,0.206190296,60.0,0.0,0.627546557,8000.0,14.0,0.0,2.0,0.0,1.0
87219.0,0,0.0,33.0,0.0,0.0,1700.0,3.0,0.0,0.0,0.0,0.0
86863.0,0,0.452456495,56.0,0.0,0.960379464,3583.0,12.0,0.0,1.0,0.0,0.0
995.0,0,0.037454421,57.0,0.0,0.355043926,3300.0,17.0,0.0,1.0,0.0,0.0
42287.0,0,0.601785963,39.0,0.0,0.464982352,5382.0,8.0,0.0,1.0,0.0,3.0
55662.0,0,0.187394408,58.0,0.0,0.087837189,10416.0,10.0,0.0,1.0,0.0,4.0
46269.0,0,0.049778817,63.0,0.0,0.251639738,6250.0,4.0,0.0,1.0,0.0,0.0
15236.0,0,0.483585326,46.0,0.0,0.479291631,3500.0,5.0,0.0,1.0,0.0,2.0
21988.0,0,0.715530127,61.0,0.0,0.236323155,6287.0,9.0,0.0,1.0,0.0,1.0
126112.0,0,0.0,54.0,0.0,5755.0,,5.0,0.0,4.0,0.0,2.0
74512.0,0,0.274617125,51.0,0.0,0.729615547,9467.0,7.0,0.0,3.0,0.0,1.0
108292.0,0,0.077910376,65.0,0.0,966.0,,4.0,0.0,1.0,0.0,0.0
40006.0,0,0.004336193,46.0,0.0,0.003207698,3740.0,12.0,0.0,0.0,0.0,2.0
57379.0,0,0.9999999,45.0,2.0,0.37812393,5841.0,5.0,0.0,2.0,0.0,0.0
143672.0,0,0.085476603,47.0,0.0,0.18295698,6066.0,5.0,0.0,2.0,0.0,1.0
8442.0,0,0.04699952,59.0,0.0,0.515739051,8767.0,21.0,0.0,2.0,0.0,0.0
110098.0,0,0.02065945,60.0,0.0,0.201442308,2079.0,3.0,0.0,0.0,0.0,0.0
86227.0,0,0.566471667,31.0,0.0,0.316956605,5230.0,9.0,0.0,0.0,0.0,0.0
130212.0,0,0.12737181,45.0,0.0,0.517084617,6818.0,8.0,0.0,2.0,0.0,2.0
17087.0,0,0.060217762,41.0,0.0,0.800819672,3659.0,4.0,0.0,3.0,0.0,0.0
1632.0,0,0.002681757,51.0,0.0,0.732788003,4400.0,13.0,0.0,2.0,0.0,2.0
124560.0,0,0.0,44.0,0.0,0.274787535,6000.0,6.0,0.0,3.0,0.0,0.0
99665.0,0,0.46745935,42.0,1.0,0.274454258,6000.0,5.0,0.0,1.0,0.0,0.0
111503.0,1,0.582411278,35.0,0.0,0.557300509,2355.0,6.0,0.0,1.0,0.0,1.0
40978.0,1,0.9999999,23.0,1.0,771.0,,3.0,0.0,0.0,0.0,0.0
56344.0,1,0.0,55.0,0.0,0.810277957,3093.0,9.0,0.0,2.0,0.0,0.0
139950.0,0,0.237474886,48.0,0.0,0.400676339,9166.0,17.0,0.0,2.0,0.0,0.0
106649.0,1,0.251963255,33.0,0.0,0.216556689,5000.0,12.0,0.0,0.0,0.0,0.0
20162.0,0,0.086115231,61.0,0.0,0.314519357,17486.0,9.0,0.0,3.0,0.0,0.0
91991.0,0,0.00982801,39.0,0.0,560.0,,5.0,0.0,1.0,0.0,0.0
45007.0,0,0.122109115,60.0,0.0,0.092685178,13000.0,6.0,0.0,1.0,0.0,0.0
5156.0,0,0.9999999,37.0,0.0,1439.0,,1.0,0.0,1.0,0.0,0.0
86326.0,0,0.325763947,54.0,0.0,0.224068768,5234.0,11.0,0.0,1.0,3.0,0.0
136482.0,0,0.041455812,76.0,0.0,0.163260281,4060.0,6.0,0.0,1.0,0.0,0.0
44093.0,0,0.320654945,45.0,0.0,2.891636364,1374.0,11.0,0.0,1.0,0.0,2.0
78188.0,0,0.019807678,67.0,0.0,0.267649075,2917.0,8.0,0.0,1.0,0.0,0.0
18180.0,0,0.255396501,26.0,0.0,0.090833564,3610.0,2.0,0.0,0.0,0.0,0.0
141978.0,0,0.403198934,35.0,0.0,0.134960306,3400.0,3.0,0.0,0.0,0.0,2.0
2417.0,0,0.017705623,33.0,0.0,0.319053619,7142.0,7.0,0.0,1.0,0.0,0.0
127069.0,0,0.007631473,59.0,0.0,4113.0,0.0,13.0,0.0,3.0,0.0,0.0
7172.0,0,0.047848308,40.0,0.0,0.32391902,4000.0,12.0,0.0,1.0,0.0,1.0
95564.0,1,0.709399916,53.0,1.0,0.421646268,8333.0,10.0,1.0,1.0,0.0,1.0
146451.0,0,0.625345822,53.0,0.0,0.465222824,2400.0,6.0,0.0,0.0,0.0,0.0
116052.0,0,0.9999999,35.0,1.0,0.127323746,2850.0,2.0,0.0,0.0,0.0,1.0
118145.0,1,0.332647877,39.0,0.0,4044.0,,9.0,0.0,2.0,0.0,0.0
143585.0,0,0.011006613,73.0,0.0,0.302151954,6830.0,6.0,0.0,1.0,0.0,0.0
43351.0,0,0.165152325,64.0,0.0,287.0,,6.0,0.0,0.0,0.0,0.0
134813.0,0,0.207442894,30.0,0.0,430.0,,5.0,0.0,0.0,0.0,0.0
41916.0,0,0.0,46.0,0.0,0.342236823,7000.0,12.0,0.0,1.0,0.0,3.0
122810.0,0,0.167974158,36.0,0.0,0.284399302,6300.0,6.0,0.0,1.0,0.0,2.0
141001.0,0,0.0,76.0,0.0,0.0,3141.0,4.0,0.0,0.0,0.0,0.0
119765.0,0,0.0,24.0,0.0,0.24750119,2100.0,6.0,0.0,0.0,0.0,0.0
30099.0,0,0.340212835,30.0,1.0,373.0,,3.0,0.0,0.0,0.0,0.0
141390.0,1,0.971223821,36.0,1.0,1.069980006,3500.0,11.0,0.0,1.0,0.0,0.0
73954.0,0,0.074973224,82.0,0.0,0.006659267,900.0,2.0,0.0,0.0,0.0,0.0
14892.0,0,0.227428928,26.0,0.0,0.014989293,1400.0,2.0,0.0,0.0,0.0,0.0
145522.0,0,0.232204745,59.0,0.0,0.051716645,2300.0,5.0,0.0,0.0,0.0,3.0
26112.0,0,1.016596681,42.0,2.0,0.979596001,4900.0,4.0,0.0,2.0,0.0,0.0
130677.0,0,0.358063592,54.0,1.0,0.281815725,3700.0,16.0,0.0,0.0,0.0,0.0
125176.0,0,0.038427909,36.0,0.0,1172.0,,15.0,0.0,0.0,0.0,0.0
52056.0,0,0.151294957,57.0,0.0,0.487070115,3750.0,5.0,0.0,1.0,0.0,2.0
68376.0,0,0.116971381,74.0,0.0,0.132946479,19300.0,15.0,0.0,2.0,0.0,0.0
46443.0,0,0.119760479,41.0,0.0,1.110741049,1200.0,9.0,0.0,2.0,0.0,0.0
24822.0,0,0.769230769,45.0,1.0,51.0,0.0,5.0,1.0,0.0,0.0,0.0
10917.0,0,0.078223044,45.0,0.0,0.137313137,10100.0,6.0,0.0,1.0,0.0,1.0
82674.0,0,0.98727345,37.0,2.0,765.0,0.0,5.0,0.0,0.0,3.0,0.0
18981.0,0,0.0,41.0,0.0,2269.0,,6.0,0.0,2.0,0.0,3.0
126555.0,0,0.017813715,61.0,0.0,0.453812907,13650.0,19.0,0.0,2.0,0.0,0.0
52775.0,0,0.035606917,53.0,1.0,49.0,,5.0,0.0,0.0,0.0,0.0
12803.0,0,0.93124794,54.0,1.0,3956.0,,8.0,0.0,1.0,0.0,0.0
111214.0,0,0.0,25.0,0.0,0.231008441,2250.0,5.0,0.0,0.0,0.0,0.0
105651.0,0,0.207980033,53.0,0.0,0.214881732,14500.0,9.0,0.0,1.0,0.0,3.0
6646.0,0,0.02234384,66.0,0.0,0.022664508,10500.0,20.0,0.0,0.0,0.0,0.0
11090.0,0,0.076351689,46.0,1.0,0.240506329,1500.0,3.0,0.0,0.0,0.0,2.0
114600.0,0,0.11819409,52.0,0.0,0.181447581,13000.0,4.0,0.0,1.0,0.0,4.0
122976.0,0,0.391704112,70.0,0.0,0.394687915,3764.0,5.0,0.0,1.0,0.0,0.0
145803.0,0,0.018038323,51.0,0.0,0.203967365,6250.0,23.0,0.0,2.0,0.0,0.0
66764.0,0,0.485924314,67.0,0.0,0.416666667,7751.0,11.0,0.0,1.0,0.0,0.0
50907.0,0,0.299110969,44.0,0.0,0.254289961,7400.0,17.0,0.0,1.0,0.0,0.0
10259.0,0,0.000777749,91.0,0.0,0.0,,6.0,0.0,0.0,0.0,
25908.0,1,0.9999999,49.0,1.0,0.034975279,5460.0,3.0,0.0,0.0,0.0,3.0
98961.0,0,0.358497107,58.0,0.0,0.290683727,2500.0,15.0,0.0,0.0,0.0,0.0
1893.0,0,0.081071193,44.0,0.0,0.332041747,16000.0,9.0,0.0,4.0,0.0,3.0
32873.0,0,0.241658611,62.0,0.0,0.358037364,4870.0,4.0,0.0,1.0,0.0,2.0
38393.0,0,0.009514575,67.0,0.0,4.0,,7.0,0.0,0.0,0.0,
127517.0,0,0.472970439,33.0,0.0,0.191961608,5000.0,6.0,0.0,0.0,0.0,1.0
146021.0,0,0.492214508,45.0,0.0,0.11203628,13450.0,7.0,0.0,0.0,0.0,0.0
126770.0,0,0.958080148,38.0,0.0,1.020638349,4166.0,7.0,0.0,1.0,0.0,0.0
29531.0,0,0.034216473,64.0,0.0,0.2047992,6000.0,10.0,0.0,1.0,0.0,0.0
139564.0,0,0.9999999,53.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
82629.0,0,0.0,31.0,0.0,543.0,,2.0,3.0,0.0,0.0,0.0
120373.0,0,0.003891808,60.0,0.0,0.166578437,17000.0,10.0,0.0,1.0,0.0,0.0
13795.0,1,0.35558492,40.0,0.0,0.309659785,45000.0,23.0,0.0,5.0,0.0,1.0
115098.0,0,1.06947502,61.0,0.0,0.497834583,9466.0,17.0,0.0,2.0,0.0,2.0
24951.0,0,0.623825078,53.0,0.0,0.391617341,6250.0,6.0,0.0,2.0,0.0,2.0
52475.0,0,0.009974492,63.0,0.0,0.471037417,9166.0,23.0,0.0,2.0,0.0,2.0
124802.0,0,0.141108896,81.0,0.0,0.161354831,8000.0,13.0,0.0,0.0,0.0,0.0
51572.0,0,0.690950646,51.0,1.0,0.350434096,3800.0,4.0,0.0,1.0,2.0,0.0
132687.0,0,0.506594638,50.0,0.0,0.355079395,5226.0,11.0,0.0,1.0,0.0,2.0
137790.0,0,0.044299262,63.0,0.0,0.124761723,10491.0,5.0,0.0,1.0,0.0,0.0
45148.0,0,1.218945935,44.0,3.0,0.494635741,9786.0,16.0,0.0,2.0,0.0,0.0
128498.0,0,0.9999999,39.0,0.0,0.846615253,3500.0,6.0,0.0,1.0,0.0,0.0
128100.0,1,0.647721292,49.0,2.0,0.266565695,5281.0,8.0,1.0,0.0,0.0,1.0
85163.0,0,0.424608829,58.0,0.0,0.554013277,3313.0,13.0,0.0,1.0,0.0,0.0
140660.0,0,0.144889143,54.0,1.0,910.0,,9.0,0.0,1.0,0.0,
63965.0,0,0.033105474,37.0,0.0,0.423063192,2800.0,4.0,0.0,1.0,0.0,1.0
33661.0,1,0.000571137,57.0,0.0,1.542582967,2500.0,19.0,0.0,2.0,0.0,0.0
11298.0,0,0.098890111,76.0,0.0,0.003511941,9965.0,5.0,0.0,0.0,0.0,0.0
73697.0,1,0.584841516,46.0,0.0,0.664167916,2000.0,3.0,0.0,0.0,0.0,1.0
64230.0,0,0.017766242,38.0,0.0,0.563430349,4500.0,9.0,0.0,1.0,0.0,0.0
60797.0,0,0.005072068,74.0,0.0,1.268882769,5083.0,13.0,0.0,4.0,0.0,1.0
66704.0,0,0.21844451,63.0,0.0,3583.0,,9.0,0.0,2.0,0.0,0.0
44532.0,0,765.0,37.0,0.0,0.45478786,12750.0,8.0,0.0,2.0,0.0,1.0
72261.0,1,0.776223776,33.0,1.0,0.044865664,11500.0,2.0,1.0,1.0,1.0,2.0
122142.0,0,0.013704953,58.0,2.0,0.244621582,11666.0,9.0,0.0,1.0,0.0,0.0
22196.0,0,0.466918783,63.0,0.0,0.287288309,4900.0,6.0,0.0,1.0,0.0,1.0
5305.0,0,0.135841666,42.0,0.0,0.323894853,11830.0,9.0,0.0,2.0,0.0,2.0
92861.0,0,0.036074313,85.0,0.0,1240.0,,7.0,0.0,1.0,0.0,0.0
37733.0,0,0.744184148,53.0,0.0,0.45974108,3166.0,10.0,0.0,2.0,0.0,0.0
28366.0,0,0.914553222,44.0,1.0,0.411061501,6942.0,9.0,0.0,1.0,0.0,0.0
13224.0,0,0.9999999,65.0,2.0,0.002998501,2000.0,2.0,1.0,0.0,0.0,2.0
142749.0,0,0.023282026,60.0,0.0,0.132669757,7333.0,13.0,0.0,1.0,0.0,1.0
55683.0,0,0.205745401,50.0,0.0,0.546863735,5547.0,9.0,0.0,2.0,0.0,1.0
12084.0,0,0.006726967,56.0,1.0,946.0,,3.0,0.0,1.0,0.0,0.0
142541.0,0,0.02179782,47.0,0.0,0.368610158,6122.0,6.0,0.0,1.0,0.0,0.0
140721.0,0,0.0,53.0,0.0,0.194927897,2010.0,7.0,0.0,0.0,0.0,0.0
27786.0,0,0.9999999,22.0,0.0,0.0,936.0,0.0,0.0,0.0,0.0,0.0
73464.0,0,0.168188874,39.0,0.0,0.24115177,5000.0,11.0,0.0,1.0,0.0,3.0
25279.0,0,0.72765147,44.0,0.0,0.261486278,3242.0,15.0,0.0,0.0,0.0,0.0
134389.0,0,0.011403395,56.0,0.0,0.304853663,5500.0,22.0,0.0,2.0,0.0,1.0
15301.0,0,0.0,61.0,0.0,687.0,,16.0,0.0,0.0,0.0,0.0
6679.0,0,0.00448263,68.0,1.0,0.211714891,2833.0,15.0,0.0,1.0,0.0,0.0
37147.0,0,0.0,36.0,0.0,13.0,,6.0,0.0,0.0,0.0,1.0
71392.0,0,0.0,65.0,0.0,0.721818756,3166.0,8.0,0.0,2.0,0.0,0.0
58020.0,0,0.07559496,35.0,0.0,0.624343914,4000.0,6.0,0.0,1.0,0.0,0.0
32908.0,0,1.027016912,52.0,0.0,1.170960946,6170.0,14.0,0.0,4.0,0.0,0.0
839.0,0,0.01339933,71.0,0.0,0.01283697,2336.0,3.0,0.0,0.0,0.0,1.0
25968.0,0,0.801813212,28.0,0.0,0.420614139,4200.0,8.0,0.0,1.0,0.0,0.0
143591.0,0,0.031414049,74.0,0.0,0.001979129,5557.0,6.0,0.0,0.0,0.0,0.0
122857.0,0,0.072988745,52.0,0.0,0.152339249,13016.0,9.0,0.0,1.0,0.0,3.0
24453.0,0,0.029639329,67.0,0.0,0.098450775,2000.0,3.0,0.0,1.0,0.0,0.0
117375.0,0,0.015388254,66.0,0.0,0.002783218,9700.0,7.0,0.0,0.0,0.0,0.0
14998.0,0,0.014463656,60.0,0.0,0.238158841,9732.0,12.0,0.0,2.0,0.0,1.0
43647.0,0,0.239996863,60.0,0.0,0.241300316,9166.0,5.0,0.0,1.0,0.0,2.0
15866.0,0,0.965517241,25.0,3.0,0.116259238,3517.0,3.0,0.0,0.0,0.0,0.0
65884.0,0,0.052686022,84.0,0.0,0.00439912,5000.0,2.0,0.0,0.0,0.0,0.0
15892.0,0,0.441117764,24.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0
84063.0,0,0.252535352,74.0,0.0,0.014865638,3497.0,3.0,0.0,0.0,0.0,0.0
115783.0,0,0.005164492,46.0,0.0,0.323181049,6500.0,10.0,0.0,1.0,0.0,2.0
130544.0,0,0.187192512,57.0,0.0,1428.0,,6.0,0.0,1.0,0.0,0.0
45879.0,0,0.565844494,34.0,0.0,1286.0,,10.0,0.0,1.0,0.0,0.0
148501.0,0,0.201822805,43.0,0.0,0.475316395,10350.0,8.0,0.0,3.0,0.0,3.0
113927.0,0,0.05252518,51.0,0.0,0.125810056,4474.0,7.0,0.0,0.0,0.0,0.0
46786.0,0,0.639882535,34.0,0.0,2413.0,,6.0,0.0,2.0,0.0,
136320.0,0,0.041073061,88.0,0.0,2.049475262,3334.0,7.0,0.0,1.0,0.0,0.0
126235.0,0,0.0,47.0,0.0,0.551212121,3299.0,4.0,0.0,1.0,0.0,4.0
131580.0,0,0.417852738,47.0,1.0,539.0,,4.0,0.0,0.0,0.0,0.0
146756.0,0,0.191737567,51.0,0.0,2627.0,,11.0,0.0,2.0,0.0,0.0
138800.0,0,0.061318932,63.0,0.0,0.242648693,13500.0,17.0,0.0,3.0,0.0,0.0
17630.0,0,0.9999999,52.0,0.0,0.105519481,4311.0,2.0,0.0,0.0,0.0,0.0
33718.0,0,0.773686716,59.0,0.0,4354.0,,6.0,0.0,1.0,1.0,0.0
117237.0,0,0.020940878,63.0,0.0,0.345755694,4346.0,15.0,0.0,2.0,0.0,0.0
91850.0,0,0.024237159,48.0,0.0,0.076261408,9532.0,11.0,0.0,0.0,0.0,1.0
12455.0,0,0.022744541,79.0,0.0,29.0,,3.0,0.0,0.0,0.0,0.0
3341.0,1,0.426294821,64.0,0.0,396.0,,2.0,1.0,0.0,0.0,
36587.0,0,0.34899591,40.0,1.0,0.362204724,8000.0,14.0,0.0,2.0,0.0,0.0
48096.0,0,0.033237462,64.0,0.0,0.049297793,10466.0,7.0,0.0,0.0,0.0,2.0
15780.0,0,0.093312597,24.0,0.0,0.002499479,4800.0,2.0,0.0,0.0,0.0,0.0
59155.0,1,0.980056664,47.0,0.0,5775.0,,18.0,0.0,3.0,0.0,1.0
75584.0,1,0.032880478,59.0,0.0,1.394100778,2440.0,9.0,0.0,2.0,0.0,0.0
111523.0,0,0.289410395,52.0,0.0,0.254516366,15000.0,9.0,0.0,2.0,0.0,2.0
42554.0,0,0.03837642,78.0,0.0,0.146107284,4790.0,6.0,0.0,1.0,0.0,0.0
113074.0,0,0.906334085,36.0,1.0,0.182188484,5400.0,8.0,0.0,0.0,0.0,3.0
137420.0,0,0.242894608,39.0,0.0,0.715169057,7600.0,11.0,0.0,3.0,0.0,0.0
57183.0,0,0.068534528,40.0,2.0,0.313273662,5250.0,5.0,0.0,1.0,0.0,1.0
18493.0,0,0.089238998,29.0,1.0,0.983189459,2200.0,6.0,0.0,1.0,0.0,0.0
126275.0,0,0.0,46.0,3.0,113.0,,1.0,0.0,0.0,0.0,0.0
54416.0,0,0.032247032,67.0,0.0,0.01179764,5000.0,6.0,0.0,0.0,0.0,0.0
137108.0,0,0.036085388,39.0,0.0,0.002999625,8000.0,4.0,0.0,0.0,0.0,0.0
142591.0,0,0.9999999,33.0,1.0,0.262818446,3100.0,3.0,0.0,0.0,0.0,0.0
145049.0,0,0.930606939,39.0,0.0,562.0,1.0,3.0,0.0,0.0,0.0,2.0
54658.0,0,0.0,71.0,0.0,0.211695041,1350.0,9.0,0.0,0.0,0.0,0.0
111924.0,0,0.0,51.0,0.0,0.155461485,30000.0,9.0,0.0,2.0,0.0,2.0
41784.0,0,0.002462625,34.0,0.0,0.311413673,3451.0,7.0,0.0,0.0,0.0,1.0
96002.0,0,0.091144553,46.0,0.0,0.231401024,8400.0,7.0,0.0,1.0,0.0,0.0
38800.0,0,0.496822597,49.0,0.0,0.827413838,3800.0,11.0,0.0,2.0,0.0,2.0
126581.0,0,0.631980252,68.0,0.0,0.583427072,8000.0,20.0,0.0,2.0,0.0,0.0
79846.0,0,0.031568535,79.0,0.0,0.10652921,2036.0,7.0,0.0,0.0,0.0,0.0
25388.0,0,0.141341624,51.0,0.0,0.124079629,11000.0,5.0,0.0,1.0,0.0,0.0
111339.0,0,0.0,44.0,0.0,0.500999714,3500.0,7.0,0.0,0.0,0.0,0.0
57796.0,0,0.0,86.0,0.0,0.094224037,3427.0,4.0,0.0,0.0,0.0,0.0
27263.0,0,0.146272266,77.0,0.0,0.018596281,5000.0,2.0,0.0,0.0,0.0,0.0
118547.0,0,0.003396098,41.0,0.0,0.35777692,5181.0,6.0,0.0,2.0,0.0,1.0
17888.0,0,0.812489756,39.0,0.0,0.130099417,5833.0,6.0,0.0,0.0,0.0,0.0
84822.0,0,0.032789608,77.0,0.0,0.026683842,10867.0,4.0,0.0,1.0,0.0,0.0
36337.0,0,0.206639668,45.0,0.0,0.282251908,5239.0,2.0,0.0,1.0,0.0,0.0
33962.0,0,0.129172184,35.0,1.0,0.415940224,4014.0,12.0,1.0,2.0,0.0,0.0
72897.0,0,0.897617627,46.0,4.0,0.63076084,11000.0,12.0,0.0,2.0,0.0,2.0
84893.0,0,0.022750929,53.0,0.0,0.660339155,3950.0,10.0,0.0,1.0,0.0,0.0
100827.0,0,0.535351754,47.0,0.0,0.41181258,8600.0,8.0,0.0,2.0,0.0,2.0
107186.0,1,0.9999999,26.0,98.0,0.0,1000.0,0.0,98.0,0.0,98.0,0.0
67973.0,0,0.535650294,57.0,0.0,6010.0,,17.0,0.0,2.0,0.0,0.0
4769.0,0,0.423222365,59.0,0.0,0.253375254,5406.0,9.0,0.0,2.0,0.0,0.0
131870.0,0,0.298888452,48.0,0.0,0.707390237,7333.0,11.0,0.0,1.0,0.0,2.0
52029.0,0,0.770459082,26.0,0.0,0.0013487,8155.0,1.0,0.0,0.0,0.0,0.0
108633.0,0,0.186995975,69.0,0.0,0.168957761,4000.0,26.0,0.0,0.0,0.0,0.0
95409.0,0,0.966754156,39.0,2.0,0.077406455,3500.0,2.0,0.0,0.0,0.0,0.0
41851.0,0,0.034677125,76.0,0.0,0.030763315,5200.0,15.0,0.0,0.0,0.0,0.0
